"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o15157853","2017-03-30","16:16","","","182","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15152098","2017-03-30","12:07","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15148786","2017-03-30","10:05","","","81","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15146952","2017-03-30","08:20","","","19","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15144239","2017-03-30","00:13","","30","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15143499","2017-03-29","22:08","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15142267","2017-03-29","20:05","","","87","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15140700","2017-03-29","18:08","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15139073","2017-03-29","16:36","","","108","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15132230","2017-03-29","12:05","","120","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15127199","2017-03-29","08:08","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15123517","2017-03-29","00:06","","","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15122657","2017-03-28","22:04","","","57","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15121159","2017-03-28","19:57","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15119574","2017-03-28","18:08","","90","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15117180","2017-03-28","16:14","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15114548","2017-03-28","14:24","","","144","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15111117","2017-03-28","12:16","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15105379","2017-03-28","08:11","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15102492","2017-03-28","00:10","","","40","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15101705","2017-03-27","22:11","","","175","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15100314","2017-03-27","20:13","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15098504","2017-03-27","18:12","","","109","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15096479","2017-03-27","16:26","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15092942","2017-03-27","14:06","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15086060","2017-03-27","10:04","","","73","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15083630","2017-03-27","08:14","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15080302","2017-03-26","23:58","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15079657","2017-03-26","22:16","","","50","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15078793","2017-03-26","20:20","75","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15077781","2017-03-26","18:05","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15076922","2017-03-26","16:08","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15075886","2017-03-26","14:09","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15074704","2017-03-26","12:20","","","9","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15068309","2017-03-24","16:24","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15059253","2017-03-24","08:01","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15052554","2017-03-23","16:36","","","9","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15047029","2017-03-23","12:45","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15042366","2017-03-23","10:00","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15040292","2017-03-23","08:08","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15030378","2017-03-22","16:12","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15027213","2017-03-22","14:05","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15023656","2017-03-22","11:59","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15021652","2017-03-22","10:48","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15018585","2017-03-22","08:10","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o15009659","2017-03-21","16:08","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14987750","2017-03-20","16:10","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14985318","2017-03-20","14:36","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14981360","2017-03-20","12:20","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14977374","2017-03-20","10:15","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14965584","2017-03-18","17:57","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14965132","2017-03-18","16:08","","","8","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14964689","2017-03-18","14:39","","","14","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14963944","2017-03-18","12:09","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14963379","2017-03-18","10:03","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14962264","2017-03-17","20:11","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14961795","2017-03-17","18:00","","","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14960684","2017-03-17","16:05","","","51","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14958928","2017-03-17","14:07","","","34","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14957122","2017-03-17","12:20","","97","97","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14953044","2017-03-17","08:09","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14951230","2017-03-17","00:00","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14950594","2017-03-16","22:05","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14949837","2017-03-16","20:28","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14948410","2017-03-16","18:09","","","142","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14946945","2017-03-16","16:31","","115","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14944228","2017-03-16","14:03","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14937445","2017-03-16","08:18","","","14","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14934970","2017-03-16","00:17","","15","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14933007","2017-03-15","20:04","","","113<br />","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14931638","2017-03-15","18:07","","","118","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14929426","2017-03-15","16:11","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14926990","2017-03-15","14:05","","","108","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14808754","2017-03-14","00:04","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14807946","2017-03-13","22:09","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14806758","2017-03-13","20:04","","62","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14805336","2017-03-13","18:06","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14803372","2017-03-13","16:11","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14800569","2017-03-13","14:09","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14798298","2017-03-13","12:36","","","138","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14777194","2017-03-13","08:14","","","17","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14774789","2017-03-13","00:03","","","46","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14774334","2017-03-12","22:23","","","129","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14772819","2017-03-12","18:10","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14772139","2017-03-12","16:09","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14771904","2017-03-12","14:15","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14770876","2017-03-12","12:20","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14769796","2017-03-11","20:10","","","32","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14769596","2017-03-11","18:05","","","57","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14769074","2017-03-11","16:00","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14768334","2017-03-11","13:51","","","94","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14767735","2017-03-11","12:14","","","40","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14767057","2017-03-11","10:11","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14765893","2017-03-10","20:05","","","46","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14765359","2017-03-10","18:04","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14764246","2017-03-10","16:27","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14762047","2017-03-10","14:06","","","71","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14759818","2017-03-10","12:10","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14757293","2017-03-10","10:16","","","62","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14755398","2017-03-10","08:09","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14752515","2017-03-10","00:03","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14751979","2017-03-09","22:06","","","111","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14751151","2017-03-09","20:19","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14749407","2017-03-09","18:00","","","127<br />","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14747574","2017-03-09","16:22","","","134","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14745321","2017-03-09","14:47","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14741587","2017-03-09","12:08","","","190","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14738020","2017-03-09","09:59","","","73","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14736200","2017-03-09","08:18","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14732432","2017-03-09","00:02","","","71","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14731761","2017-03-08","22:08","","","160","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14730365","2017-03-08","20:16","","","166","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14728173","2017-03-08","17:59","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14725940","2017-03-08","16:07","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14723063","2017-03-08","14:05","","","156","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14719832","2017-03-08","12:07","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14717046","2017-03-08","10:28","","","81","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14714436","2017-03-08","08:09","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14710919","2017-03-08","00:07","","","18","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14710162","2017-03-07","22:07","","","121","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14708575","2017-03-07","19:55","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14706714","2017-03-07","17:59","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14704480","2017-03-07","16:10","","","190","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14700834","2017-03-07","14:06","","","182","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14697902","2017-03-07","12:13","","","136","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14694029","2017-03-07","09:55","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14691945","2017-03-07","08:11","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14688531","2017-03-07","00:08","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14687646","2017-03-06","22:06","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14686168","2017-03-06","20:04","","","141","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14684118","2017-03-06","17:58","","","187","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14681898","2017-03-06","16:10","","","136","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14678928","2017-03-06","14:06","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14675985","2017-03-06","12:13","","","167","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14672429","2017-03-06","10:09","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14665779","2017-03-05","21:57","","","122","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14664704","2017-03-05","20:02","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14663588","2017-03-05","18:08","","","96","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14662472","2017-03-05","16:10","","","172","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14661646","2017-03-05","14:07","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14661088","2017-03-05","12:17","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14659794","2017-03-04","20:05","","","27","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14659430","2017-03-04","18:06","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14658783","2017-03-04","15:57","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14657984","2017-03-04","14:04","","","70","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14657253","2017-03-04","11:55","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14656638","2017-03-04","10:03","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14655806","2017-03-03","20:08","","","27","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14655206","2017-03-03","18:10","","","75","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14653389","2017-03-03","16:02","","","109","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14651081","2017-03-03","14:03","","72","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14649883","2017-03-03","13:02","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14645802","2017-03-03","10:08","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14643960","2017-03-03","08:13","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14641442","2017-03-03","00:03","","52","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14640685","2017-03-02","22:07","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14639323","2017-03-02","20:15","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14637596","2017-03-02","18:10","","","136","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14634997","2017-03-02","16:01","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14632084","2017-03-02","14:08","","","166","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14628334","2017-03-02","11:52","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14625492","2017-03-02","10:09","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14620166","2017-03-02","00:10","","","40","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14619379","2017-03-01","22:11","","","121","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14617847","2017-03-01","20:08","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14615778","2017-03-01","18:00","","","123","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14613535","2017-03-01","16:16","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14610513","2017-03-01","14:05","","","103","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14607348","2017-03-01","12:06","","","166","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14601698","2017-03-01","08:18","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14597942","2017-03-01","00:07","","","37","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14597081","2017-02-28","22:02","","","81","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14595511","2017-02-28","20:06","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14593326","2017-02-28","18:01","","","72","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14591127","2017-02-28","16:14","","","156","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14588453","2017-02-28","14:30","","","137","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14585399","2017-02-28","12:31","","","114","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14580053","2017-02-28","10:06","","","61","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14576411","2017-02-28","08:10","","","8","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14573378","2017-02-28","00:07","","","50","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14572294","2017-02-27","22:08","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14570604","2017-02-27","20:07","","","163","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14568533","2017-02-27","18:11","","","158","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14565790","2017-02-27","16:14","","","173","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14561406","2017-02-27","14:05","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14556033","2017-02-27","12:07","","","154","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14552642","2017-02-27","10:10","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14546330","2017-02-26","23:57","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14545514","2017-02-26","21:54","","","116","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14543397","2017-02-26","18:33","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14541987","2017-02-26","16:02","","","189","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14541077","2017-02-26","14:05","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14540497","2017-02-26","12:34","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14539028","2017-02-25","19:54","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14538794","2017-02-25","18:15","","","95","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14538070","2017-02-25","16:07","","","206","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14537197","2017-02-25","14:06","","","81","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14535905","2017-02-25","10:12","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14534947","2017-02-24","20:05","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14534302","2017-02-24","18:01","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14532879","2017-02-24","15:53","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14531240","2017-02-24","14:17","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14528921","2017-02-24","12:21","","","121","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14526093","2017-02-24","10:05","","","53","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14524481","2017-02-24","08:13","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14522238","2017-02-24","00:00","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14521514","2017-02-23","21:58","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14520452","2017-02-23","20:16","","","113","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14518687","2017-02-23","18:16","","","136","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14516714","2017-02-23","16:25","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14509368","2017-02-23","12:12","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14506174","2017-02-23","10:08","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14500453","2017-02-22","22:08","","","135<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14498990","2017-02-22","20:11","","","189","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14496878","2017-02-22","18:08","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14493924","2017-02-22","16:01","208","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14490772","2017-02-22","14:10","","","143","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14487408","2017-02-22","12:12","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14484009","2017-02-22","10:16","","","69","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14481762","2017-02-22","08:09","","","4","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14475701","2017-02-21","22:05","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14474040","2017-02-21","20:08","","","158","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14472321","2017-02-21","18:24","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14469326","2017-02-21","16:10","","","201","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14465757","2017-02-21","13:57","134","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14463215","2017-02-21","12:28","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14459166","2017-02-21","10:09","","","61","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14456638","2017-02-21","08:20","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14453349","2017-02-21","00:05","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14452466","2017-02-20","22:04","","","90","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14451260","2017-02-20","20:10","","","96","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14449638","2017-02-20","18:13","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14447405","2017-02-20","16:07","","","138","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14444906","2017-02-20","14:04","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14442441","2017-02-20","12:15","","","50","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14439593","2017-02-20","10:28","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14436829","2017-02-20","08:01","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14434255","2017-02-20","00:21","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14433456","2017-02-19","21:58","","","18","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14432404","2017-02-19","20:05","","","26","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14431175","2017-02-19","18:09","","","53","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14429983","2017-02-19","16:05","","","49","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14429045","2017-02-19","14:06","","","43","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14428191","2017-02-19","12:20","","","17","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14426668","2017-02-18","18:17","","","37","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14426022","2017-02-18","16:00","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14425354","2017-02-18","14:09","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14424562","2017-02-18","12:04","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14423918","2017-02-18","10:14","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14422122","2017-02-17","18:12","","30","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14420520","2017-02-17","15:55","","","73","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14418557","2017-02-17","14:04","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14416744","2017-02-17","12:33","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14413590","2017-02-17","10:02","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14387908","2017-02-17","08:06","","","4","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14385744","2017-02-17","00:00","","","29","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14385238","2017-02-16","22:22","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14384143","2017-02-16","20:15","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14382491","2017-02-16","18:05","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14380841","2017-02-16","16:37","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14380835","2017-02-16","16:37","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14377213","2017-02-16","14:00","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14374358","2017-02-16","12:14","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14364799","2017-02-16","00:11","","10","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14364127","2017-02-15","22:08","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14362913","2017-02-15","20:06","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14361034","2017-02-15","17:55","","72","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14358396","2017-02-15","15:59","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14355515","2017-02-15","14:03","","","133","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14352352","2017-02-15","12:07","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14349274","2017-02-15","10:03","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14347451","2017-02-15","08:15","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14345049","2017-02-15","00:09","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14344522","2017-02-14","22:13","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14343236","2017-02-14","19:58","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14341712","2017-02-14","18:09","","","90","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14339249","2017-02-14","16:10","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o14336706","2017-02-14","14:22","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
