"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o14661087","2017-03-05","12:16","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14659795","2017-03-04","20:05","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14659431","2017-03-04","18:06","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14658781","2017-03-04","15:57","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14657985","2017-03-04","14:04","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14657254","2017-03-04","11:55","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14656639","2017-03-04","10:03","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14655805","2017-03-03","20:08","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14655207","2017-03-03","18:10","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14653388","2017-03-03","16:02","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14651076","2017-03-03","14:03","","22","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14649887","2017-03-03","13:02","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14645798","2017-03-03","10:08","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14643958","2017-03-03","08:13","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14641441","2017-03-03","00:03","","9","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14640686","2017-03-02","22:07","","","43","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14639326","2017-03-02","20:15","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14637595","2017-03-02","18:10","","","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14634995","2017-03-02","16:01","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14632081","2017-03-02","14:08","","","31","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14628331","2017-03-02","11:52","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14625533","2017-03-02","10:10","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14620167","2017-03-02","00:10","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14619374","2017-03-01","22:11","","","42","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14617849","2017-03-01","20:08","","","72","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14615776","2017-03-01","18:00","","","67","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14613538","2017-03-01","16:16","","","76","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14610516","2017-03-01","14:05","","","62","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14607350","2017-03-01","12:06","","","46","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14601700","2017-03-01","08:18","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14597943","2017-03-01","00:07","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14597083","2017-02-28","22:02","","","37","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14595509","2017-02-28","20:06","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14593324","2017-02-28","18:01","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14591131","2017-02-28","16:14","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14588456","2017-02-28","14:30","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14585403","2017-02-28","12:31","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14580057","2017-02-28","10:06","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14576412","2017-02-28","08:10","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14573380","2017-02-28","00:07","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14572296","2017-02-27","22:09","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14570605","2017-02-27","20:07","","","57","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14568535","2017-02-27","18:11","","","75","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14565791","2017-02-27","16:14","","","52","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14561404","2017-02-27","14:04","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14556037","2017-02-27","12:07","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14552648","2017-02-27","10:10","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14546331","2017-02-26","23:57","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14545513","2017-02-26","21:54","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14543398","2017-02-26","18:33","","","58","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14541992","2017-02-26","16:03","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14541079","2017-02-26","14:05","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14540494","2017-02-26","12:34","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14539022","2017-02-25","19:51","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14538795","2017-02-25","18:16","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14538071","2017-02-25","16:07","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14537199","2017-02-25","14:06","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14535906","2017-02-25","10:13","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14534948","2017-02-24","20:05","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14534303","2017-02-24","18:01","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14532878","2017-02-24","15:53","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14531237","2017-02-24","14:16","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14528925","2017-02-24","12:21","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14526101","2017-02-24","10:05","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14524482","2017-02-24","08:13","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14522237","2017-02-24","00:00","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14521513","2017-02-23","21:58","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14520453","2017-02-23","20:16","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14518691","2017-02-23","18:16","","","39","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14516712","2017-02-23","16:25","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14509370","2017-02-23","12:12","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14506226","2017-02-23","10:11","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14500454","2017-02-22","22:08","","","61","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14498992","2017-02-22","20:11","","","71","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14496880","2017-02-22","18:08","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14493926","2017-02-22","16:01","75","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14490770","2017-02-22","14:09","","","59","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14487410","2017-02-22","12:12","","","42","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14484020","2017-02-22","10:16","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14481763","2017-02-22","08:09","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14475698","2017-02-21","22:05","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14474043","2017-02-21","20:08","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14472323","2017-02-21","18:24","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14469331","2017-02-21","16:10","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14465761","2017-02-21","13:57","30","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14463217","2017-02-21","12:29","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14459168","2017-02-21","10:09","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14456640","2017-02-21","08:20","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14453351","2017-02-21","00:05","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14452469","2017-02-20","22:04","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14451263","2017-02-20","20:10","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14449641","2017-02-20","18:13","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14447406","2017-02-20","16:07","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14444907","2017-02-20","14:04","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14442442","2017-02-20","12:15","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14439596","2017-02-20","10:28","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14436830","2017-02-20","08:01","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14434254","2017-02-20","00:21","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14433454","2017-02-19","21:57","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14432406","2017-02-19","20:05","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14431176","2017-02-19","18:10","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14429985","2017-02-19","16:05","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14429046","2017-02-19","14:06","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14428190","2017-02-19","12:19","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14426666","2017-02-18","18:17","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14426021","2017-02-18","16:00","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14425356","2017-02-18","14:09","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14424563","2017-02-18","12:04","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14423919","2017-02-18","10:14","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14422118","2017-02-17","18:12","","12","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14420518","2017-02-17","15:55","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14418554","2017-02-17","14:04","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14416747","2017-02-17","12:33","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14413591","2017-02-17","10:02","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14387909","2017-02-17","08:06","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14385752","2017-02-17","00:04","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14385108","2017-02-16","21:58","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14384144","2017-02-16","20:15","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14382438","2017-02-16","18:02","","","42","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14380838","2017-02-16","16:37","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14377217","2017-02-16","14:00","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14374363","2017-02-16","12:14","","","37","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14364798","2017-02-16","00:11","","10","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14364129","2017-02-15","22:08","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14362914","2017-02-15","20:06","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14361032","2017-02-15","17:55","","32","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14358399","2017-02-15","15:59","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14355516","2017-02-15","14:03","","","52","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14352374","2017-02-15","12:08","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14349275","2017-02-15","10:03","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14347453","2017-02-15","08:15","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14345047","2017-02-15","00:08","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14344524","2017-02-14","22:13","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14343235","2017-02-14","19:58","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14341713","2017-02-14","18:09","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14339252","2017-02-14","16:10","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14336708","2017-02-14","14:22","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14329514","2017-02-14","09:56","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14327700","2017-02-14","08:11","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14324550","2017-02-14","00:11","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14323951","2017-02-13","22:07","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14322882","2017-02-13","20:13","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14320984","2017-02-13","18:02","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14318523","2017-02-13","16:02","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14315549","2017-02-13","14:12","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14312048","2017-02-13","12:09","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14296315","2017-02-11","20:24","9","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14295944","2017-02-11","18:15","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14295157","2017-02-11","16:06","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14294314","2017-02-11","14:11","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14293726","2017-02-11","12:49","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14293097","2017-02-11","11:06","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14291862","2017-02-10","20:06","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14291280","2017-02-10","17:57","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14289428","2017-02-10","15:44","","16","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14287429","2017-02-10","14:08","","14","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14285171","2017-02-10","12:23","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14282391","2017-02-10","10:19","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14280476","2017-02-10","08:13","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14278393","2017-02-09","23:59","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14277986","2017-02-09","22:10","","5","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14277201","2017-02-09","20:19","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14275795","2017-02-09","18:09","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14274513","2017-02-09","16:38","","","13.","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14271047","2017-02-09","13:58","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14268421","2017-02-09","12:15","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14261327","2017-02-09","00:12","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14260598","2017-02-08","22:09","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14258496","2017-02-08","20:05","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14256518","2017-02-08","18:00","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14253094","2017-02-08","16:11","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14249611","2017-02-08","14:02","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14240887","2017-02-08","08:10","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14238681","2017-02-08","00:10","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14238054","2017-02-07","22:03","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14237356","2017-02-07","20:10","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14235313","2017-02-07","18:10","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14229325","2017-02-07","14:04","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14223106","2017-02-07","10:23","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14221074","2017-02-07","08:53","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14217574","2017-02-07","00:04","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14216585","2017-02-06","22:12","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14215339","2017-02-06","20:00","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14212759","2017-02-06","18:10","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14210018","2017-02-06","16:08","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14206546","2017-02-06","14:03","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14203894","2017-02-06","12:30","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14197029","2017-02-06","08:05","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14194494","2017-02-06","00:06","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14194493","2017-02-06","00:06","","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14194002","2017-02-05","21:56","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14193482","2017-02-05","20:07","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14192740","2017-02-05","17:57","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14190956","2017-02-05","14:11","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14190344","2017-02-05","12:13","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14189220","2017-02-04","20:12","6","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14188861","2017-02-04","18:09","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14188193","2017-02-04","16:18","14","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14187167","2017-02-04","14:05","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14186324","2017-02-04","12:08","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14185602","2017-02-04","10:02","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14183704","2017-02-03","19:59","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14182954","2017-02-03","18:01","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14181309","2017-02-03","16:02","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14179110","2017-02-03","14:09","","18","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14173606","2017-02-03","10:00","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14171902","2017-02-03","08:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14169979","2017-02-03","00:23","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14169452","2017-02-02","21:59","","14","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14168486","2017-02-02","20:10","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14166855","2017-02-02","18:15","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14168392","2017-02-02","16:00","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14160359","2017-02-02","13:53","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14156800","2017-02-02","11:57","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14153864","2017-02-02","10:21","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14153521","2017-02-02","10:10","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14151328","2017-02-02","08:14","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14148720","2017-02-02","00:06","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14148194","2017-02-01","22:10","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14147124","2017-02-01","20:04","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14145143","2017-02-01","17:55","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14142489","2017-02-01","15:59","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14139202","2017-02-01","14:02","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14129299","2017-02-01","08:12","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14127041","2017-02-01","00:10","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14126420","2017-01-31","22:10","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14125673","2017-01-31","20:43","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14123473","2017-01-31","18:10","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14120855","2017-01-31","16:10","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14118245","2017-01-31","14:32","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14109794","2017-01-31","10:02","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14107046","2017-01-31","08:09","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14104412","2017-01-31","00:08","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14102690","2017-01-30","20:09","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14100813","2017-01-30","17:57","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14096832","2017-01-30","16:04","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14093107","2017-01-30","14:04","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14089355","2017-01-30","12:09","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14080411","2017-01-30","00:07","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14079991","2017-01-29","21:59","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14079353","2017-01-29","20:05","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14078383","2017-01-29","18:04","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14077479","2017-01-29","16:23","","","37","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14076204","2017-01-29","14:05","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14075645","2017-01-29","12:21","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14074457","2017-01-28","20:09","","5","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14073706","2017-01-28","18:08","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14072974","2017-01-28","16:13","floor count","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14071444","2017-01-28","14:02","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14070702","2017-01-28","12:20","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14070197","2017-01-28","10:43","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14069434","2017-01-27","20:29","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14068730","2017-01-27","18:01","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14067106","2017-01-27","15:59","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14065485","2017-01-27","14:44","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14056819","2017-01-27","08:23","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14055167","2017-01-27","00:03","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14054827","2017-01-26","22:21","","4","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14054017","2017-01-26","20:15","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14052447","2017-01-26","18:10","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14046461","2017-01-26","14:04","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14042625","2017-01-26","11:55","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14040023","2017-01-26","10:23","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14036079","2017-01-26","00:09","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14035683","2017-01-25","22:08","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14034752","2017-01-25","20:11","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14032992","2017-01-25","18:01","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
